asset_id,source_package,original_path,file_name,file_ext,file_size,content_hash,category,target_module,convert_required,parse_status,parse_error
A000031,政策文件（本省）.zip,政策文件（本省）/价格招采处/青海省医疗保障局办公室关于促进集采药品进基层医疗机构、进民营医疗机构、进零售药店的通知（青医保办发〔2025〕44号）.pdf,青海省医疗保障局办公室关于促进集采药品进基层医疗机构、进民营医疗机构、进零售药店的通知（青医保办发〔2025〕44号）.pdf,.pdf,4086599,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:2694507729,policy_document,rag_knowledge_base,no,raw_registered,
A000032,政策文件（本省）.zip,政策文件（本省）/价格招采处/青海省医疗保障局办公室关于印发青海省医药采购平台药品挂网规则的通知（青医保办发〔2025〕38号）.pdf,青海省医疗保障局办公室关于印发青海省医药采购平台药品挂网规则的通知（青医保办发〔2025〕38号）.pdf,.pdf,5917915,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:3261508305,policy_document,rag_knowledge_base,no,raw_registered,
A000033,政策文件（本省）.zip,政策文件（本省）/价格招采处/青海省医疗保障局办公室关于进一步优化药品和医用耗材挂网工作的通知（青医保办发〔2024〕26号）.pdf,青海省医疗保障局办公室关于进一步优化药品和医用耗材挂网工作的通知（青医保办发〔2024〕26号）.pdf,.pdf,1116241,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:3375744596,policy_document,rag_knowledge_base,no,raw_registered,
A000034,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/,医疗服务价格,,0,0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04,directory,asset_manifest,no,raw_registered,
A000035,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/33批发文稿.rar,33批发文稿.rar,.rar,27885312,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:3356589210,project_catalog_or_price,data_ingestion,yes,needs_convert,
A000036,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/诊疗项目目录（合并且更新到2026.6.1）(1).xlsx,诊疗项目目录（合并且更新到2026.6.1）(1).xlsx,.xlsx,4107067,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:147358023,project_catalog_or_price,data_ingestion,no,raw_registered,
A000037,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2024年/,2024年,,0,0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04,directory,asset_manifest,no,raw_registered,
A000038,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2024年/青医保局函 2024 200号/,青医保局函 2024 200号,,0,0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04,directory,asset_manifest,no,raw_registered,
A000039,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2024年/青医保局函 2024 200号/关于调整三十一项检验类医疗服务价格项目的通知(1).docx,关于调整三十一项检验类医疗服务价格项目的通知(1).docx,.docx,186636,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:2435957385,project_catalog_or_price,data_ingestion,no,raw_registered,
A000040,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2024年/青医保局函 2024 200号/糖类抗原等(2).xlsx发文共36(2).xlsx,糖类抗原等(2).xlsx发文共36(2).xlsx,.xlsx,1377308,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:3969918257,project_catalog_or_price,data_ingestion,no,raw_registered,
A000041,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2024年/青医保局函 2024 200号/青海省医疗保障局关于调整三十一项检验类医疗服务价格项目的通知.pdf,青海省医疗保障局关于调整三十一项检验类医疗服务价格项目的通知.pdf,.pdf,2424811,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:265882989,project_catalog_or_price,data_ingestion,no,raw_registered,
A000042,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2024年/青医保局函 2024 210号/,青医保局函 2024 210号,,0,0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04,directory,asset_manifest,no,raw_registered,
A000043,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2024年/青医保局函 2024 210号/关于调整静脉置管术等医疗服务价格项目的通知(1).docx,关于调整静脉置管术等医疗服务价格项目的通知(1).docx,.docx,188493,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:3353386816,project_catalog_or_price,data_ingestion,no,raw_registered,
A000044,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2024年/青医保局函 2024 210号/发文附件.xlsx,发文附件.xlsx,.xlsx,17757,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:54872846,project_catalog_or_price,data_ingestion,no,raw_registered,
A000045,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2024年/青医保局函 2024 210号/青海省医疗保障局关于调整静脉置管术等5项医疗服务价格项目的通知.pdf,青海省医疗保障局关于调整静脉置管术等5项医疗服务价格项目的通知.pdf,.pdf,998074,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:2868066784,project_catalog_or_price,data_ingestion,no,raw_registered,
A000046,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2024年/青医保局函 2024 227号/,青医保局函 2024 227号,,0,0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04,directory,asset_manifest,no,raw_registered,
A000047,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2024年/青医保局函 2024 227号/关于调整血液光量子医疗服务价格项目的通知(1).docx,关于调整血液光量子医疗服务价格项目的通知(1).docx,.docx,185757,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:1549079278,project_catalog_or_price,data_ingestion,no,raw_registered,
A000048,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2024年/青医保局函 2024 227号/血液光量子.xlsx,血液光量子.xlsx,.xlsx,11045,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:4214255662,project_catalog_or_price,data_ingestion,no,raw_registered,
A000049,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2024年/青医保局函 2024 227号/附件血液光量子照射治疗医疗服务项目价格调整目录.xlsx,附件血液光量子照射治疗医疗服务项目价格调整目录.xlsx,.xlsx,11142,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:1869394832,project_catalog_or_price,data_ingestion,no,raw_registered,
A000050,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2024年/青医保局函 2024 227号/青海省医疗保障局关于调整血液光量子照射治疗医疗服务价格项目的通知.pdf,青海省医疗保障局关于调整血液光量子照射治疗医疗服务价格项目的通知.pdf,.pdf,775627,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:748906052,project_catalog_or_price,data_ingestion,no,raw_registered,
A000051,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2024年/青医保局发2024 15号/,青医保局发2024 15号,,0,0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04,directory,asset_manifest,no,raw_registered,
A000052,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2024年/青医保局发2024 15号/15号标记版.xlsx,15号标记版.xlsx,.xlsx,48473,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:3097823278,project_catalog_or_price,data_ingestion,no,raw_registered,
A000053,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2024年/青医保局发2024 15号/关于新增和修订部分医疗服务价格项目的通知.docx,关于新增和修订部分医疗服务价格项目的通知.docx,.docx,181599,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:2847326849,project_catalog_or_price,data_ingestion,no,raw_registered,
A000054,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2024年/青医保局发2024 15号/关于调整“辅助生殖”等142项医疗服务价格项目的通知.pdf,关于调整“辅助生殖”等142项医疗服务价格项目的通知.pdf,.pdf,895815,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:1772386651,project_catalog_or_price,data_ingestion,no,raw_registered,
A000055,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2024年/青医保局发2024 15号/附件1.2.xlsx,附件1.2.xlsx,.xlsx,42479,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:2109193025,project_catalog_or_price,data_ingestion,no,raw_registered,
A000056,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2024年/青医保局发2024 21号/,青医保局发2024 21号,,0,0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04,directory,asset_manifest,no,raw_registered,
A000057,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2024年/青医保局发2024 21号/关于公布2024版青海省公立医疗机构医疗服务价格汇总表的通知.docx,关于公布2024版青海省公立医疗机构医疗服务价格汇总表的通知.docx,.docx,168791,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:953948044,project_catalog_or_price,data_ingestion,no,raw_registered,
A000058,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2024年/青医保局发2024 21号/青海省公立医疗机构医疗服务价格汇总表（2024版）.xls,青海省公立医疗机构医疗服务价格汇总表（2024版）.xls,.xls,3948544,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:1578268948,project_catalog_or_price,data_ingestion,no,raw_registered,
A000059,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2024年/青医保局发2024 21号/青海省医疗保障局关于公布2024版青海省公立医疗机构医疗服务价格汇总表的通知.pdf,青海省医疗保障局关于公布2024版青海省公立医疗机构医疗服务价格汇总表的通知.pdf,.pdf,390811,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:3081975603,project_catalog_or_price,data_ingestion,no,raw_registered,
A000060,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2024年/青医保局发2024 62号/,青医保局发2024 62号,,0,0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04,directory,asset_manifest,no,raw_registered,
A000061,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2024年/青医保局发2024 62号/青医保局发62号.pdf,青医保局发62号.pdf,.pdf,885196,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:4249733068,project_catalog_or_price,data_ingestion,no,raw_registered,
A000062,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2024年/青医保局发2024 62号/青海省新增医疗服务价格项目申报材料.doc,青海省新增医疗服务价格项目申报材料.doc,.doc,444448,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:3614104890,project_catalog_or_price,data_ingestion,yes,needs_convert,
A000063,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2024年/青医保局发2024 62号/青海省新增医疗服务价格项目管理办法 .docx,青海省新增医疗服务价格项目管理办法 .docx,.docx,284718,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:886955608,project_catalog_or_price,data_ingestion,no,raw_registered,
A000064,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2024年/青医保局发2024 68.69/,青医保局发2024 68.69,.69,0,0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04,project_catalog_or_price,data_ingestion,no,raw_registered,
A000065,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2024年/青医保局发2024 68.69/68号文.pdf,68号文.pdf,.pdf,551959,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:850967500,project_catalog_or_price,data_ingestion,no,raw_registered,
A000066,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2024年/青医保局发2024 68.69/69号文.pdf,69号文.pdf,.pdf,572300,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:3593912393,project_catalog_or_price,data_ingestion,no,raw_registered,
A000067,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2024年/青医保局发2024 68.69/勘误407项内容对比表.xlsx,勘误407项内容对比表.xlsx,.xlsx,105248,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:2294798700,project_catalog_or_price,data_ingestion,no,raw_registered,
A000068,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2024年/青医保局发2024 73号/,青医保局发2024 73号,,0,0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04,directory,asset_manifest,no,raw_registered,
A000069,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2024年/青医保局发2024 73号/关于调整四项检验类医疗服务价格项目的通知.docx,关于调整四项检验类医疗服务价格项目的通知.docx,.docx,174722,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:2394261701,project_catalog_or_price,data_ingestion,no,raw_registered,
A000070,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2024年/青医保局发2024 73号/附件.xls,附件.xls,.xls,21504,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:177589963,project_catalog_or_price,data_ingestion,no,raw_registered,
A000071,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2024年/青医保局发2024 73号/青海省医保局关于调整四项检查检验类医疗服务价格项目的通知（青医保局发〔2024〕73号）.pdf,青海省医保局关于调整四项检查检验类医疗服务价格项目的通知（青医保局发〔2024〕73号）.pdf,.pdf,927469,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:1805381256,project_catalog_or_price,data_ingestion,no,raw_registered,
A000072,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2025年/,2025年,,0,0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04,directory,asset_manifest,no,raw_registered,
A000073,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2025年/青医保局函 2025 60号/,青医保局函 2025 60号,,0,0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04,directory,asset_manifest,no,raw_registered,
A000074,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2025年/青医保局函 2025 60号/关于调整放射检查类等医疗服务价格项目及医保支付类别的补充通知.doc,关于调整放射检查类等医疗服务价格项目及医保支付类别的补充通知.doc,.doc,183808,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:4114408160,project_catalog_or_price,data_ingestion,yes,needs_convert,
A000075,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2025年/青医保局函 2025 60号/青海省医疗保障局《关于调整放射检查等医疗服务价格项目及医保支付类别的通知》的补充通知.pdf,青海省医疗保障局《关于调整放射检查等医疗服务价格项目及医保支付类别的通知》的补充通知.pdf,.pdf,1215487,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:1005048606,project_catalog_or_price,data_ingestion,no,raw_registered,
A000076,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2025年/青医保局发2025 12号/,青医保局发2025 12号,,0,0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04,directory,asset_manifest,no,raw_registered,
A000077,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2025年/青医保局发2025 12号/产科发文(1)(1)(3).xlsx,产科发文(1)(1)(3).xlsx,.xlsx,27255,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:3947720114,project_catalog_or_price,data_ingestion,no,raw_registered,
A000078,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2025年/青医保局发2025 12号/关于公布产科类医疗服务价格通知(1).docx1(2).docx,关于公布产科类医疗服务价格通知(1).docx1(2).docx,.docx,187442,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:2739874257,project_catalog_or_price,data_ingestion,no,raw_registered,
A000079,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2025年/青医保局发2025 12号/关于调整产科类等医疗服务价格项目及医保支付类别的通知3.12.pdf,关于调整产科类等医疗服务价格项目及医保支付类别的通知3.12.pdf,.pdf,6012594,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:3066498572,project_catalog_or_price,data_ingestion,no,raw_registered,
A000080,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2025年/青医保局发2025 23号/,青医保局发2025 23号,,0,0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04,directory,asset_manifest,no,raw_registered,
A000081,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2025年/青医保局发2025 23号/关于调整放射检查等医疗服务价格项目及医保支付类别的通知.pdf,关于调整放射检查等医疗服务价格项目及医保支付类别的通知.pdf,.pdf,2827594,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:2353503539,project_catalog_or_price,data_ingestion,no,raw_registered,
A000082,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2025年/青医保局发2025 23号/青医保局发23号.docx,青医保局发23号.docx,.docx,200271,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:757212813,project_catalog_or_price,data_ingestion,no,raw_registered,
A000083,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2025年/青医保局发2025 23号/青医保局发23号附件（最终版）.xlsx,青医保局发23号附件（最终版）.xlsx,.xlsx,1841871,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:2638213640,project_catalog_or_price,data_ingestion,no,raw_registered,
A000084,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2025年/青医保局发2025 31号/,青医保局发2025 31号,,0,0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04,directory,asset_manifest,no,raw_registered,
A000085,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2025年/青医保局发2025 31号/附件1透析类医疗服务价格项目及医保支付类别调整明细表.xlsx,附件1透析类医疗服务价格项目及医保支付类别调整明细表.xlsx,.xlsx,25761,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:1217263107,project_catalog_or_price,data_ingestion,no,raw_registered,
A000086,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2025年/青医保局发2025 31号/附件2青海省透析类医疗服务项目调整说明.xlsx,附件2青海省透析类医疗服务项目调整说明.xlsx,.xlsx,17110,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:3384647576,project_catalog_or_price,data_ingestion,no,raw_registered,
A000087,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2025年/青医保局发2025 31号/青医保局发31号.docx,青医保局发31号.docx,.docx,199995,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:1437322329,project_catalog_or_price,data_ingestion,no,raw_registered,
A000088,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2025年/青医保局发2025 31号/青海省医疗保障局关于调整透析类医疗服务价格项目及医保支付类别的通知.pdf,青海省医疗保障局关于调整透析类医疗服务价格项目及医保支付类别的通知.pdf,.pdf,6358784,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:3586595571,project_catalog_or_price,data_ingestion,no,raw_registered,
A000089,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2025年/青医保局发2025 31号/青海省透析类医疗服务项目价格调整说明(1).pdf,青海省透析类医疗服务项目价格调整说明(1).pdf,.pdf,81955215,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:4103366654,project_catalog_or_price,data_ingestion,no,raw_registered,
A000090,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2025年/青医保局发2025 37号/,青医保局发2025 37号,,0,0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04,directory,asset_manifest,no,raw_registered,
A000091,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2025年/青医保局发2025 37号/关于开展医疗服务价格治理（第六批）的通知.pdf,关于开展医疗服务价格治理（第六批）的通知.pdf,.pdf,589545,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:2196700943,project_catalog_or_price,data_ingestion,no,raw_registered,
A000092,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2025年/青医保局发2025 37号/关于规范有关医疗服务价格项目的函.pdf,关于规范有关医疗服务价格项目的函.pdf,.pdf,57456,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:3921817148,project_catalog_or_price,data_ingestion,no,raw_registered,
A000093,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2025年/青医保局发2025 37号/结核检测等医疗服务价格项目及医保支付类别调整明细表.xls,结核检测等医疗服务价格项目及医保支付类别调整明细表.xls,.xls,23552,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:2441035534,project_catalog_or_price,data_ingestion,no,raw_registered,
A000094,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2025年/青医保局发2025 37号/青医保局发37号.docx,青医保局发37号.docx,.docx,193856,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:3341214291,project_catalog_or_price,data_ingestion,no,raw_registered,
A000095,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2025年/青医保局发2025 37号/青海省医疗保障局关于调整结核检测等医疗服务价格项目及医保支付类别的通知.pdf,青海省医疗保障局关于调整结核检测等医疗服务价格项目及医保支付类别的通知.pdf,.pdf,1325393,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:4255642700,project_catalog_or_price,data_ingestion,no,raw_registered,
A000096,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2025年/青医保局发2025 38号/,青医保局发2025 38号,,0,0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04,directory,asset_manifest,no,raw_registered,
A000097,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2025年/青医保局发2025 38号/发文附件.xls,发文附件.xls,.xls,22528,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:2446674018,project_catalog_or_price,data_ingestion,no,raw_registered,
A000098,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2025年/青医保局发2025 38号/青海省医疗保障局关于新增3项藏医医疗服务价格项目的通知.pdf,青海省医疗保障局关于新增3项藏医医疗服务价格项目的通知.pdf,.pdf,874459,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:2237589579,project_catalog_or_price,data_ingestion,no,raw_registered,
A000099,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2025年/青医保局发2025 38号/青海省医疗保障局新增3项藏医医疗服务价格项目的通知.docx,青海省医疗保障局新增3项藏医医疗服务价格项目的通知.docx,.docx,181849,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:3276305442,project_catalog_or_price,data_ingestion,no,raw_registered,
A000100,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2025年/青医保局发2025 3号/,青医保局发2025 3号,,0,0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04,directory,asset_manifest,no,raw_registered,
A000101,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2025年/青医保局发2025 3号/25青医保局发3（第三页原版无章）.pdf,25青医保局发3（第三页原版无章）.pdf,.pdf,95966,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:1001390155,project_catalog_or_price,data_ingestion,no,raw_registered,
A000102,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2025年/青医保局发2025 3号/青医保局发〔2025〕3号.pdf,青医保局发〔2025〕3号.pdf,.pdf,1399571,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:65325971,project_catalog_or_price,data_ingestion,no,raw_registered,
A000103,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2025年/青医保局发2025 3号/青海省医疗保障局关于调整护理类等医疗服务价格项目的通知（青医保局发〔2025〕3号）.docx,青海省医疗保障局关于调整护理类等医疗服务价格项目的通知（青医保局发〔2025〕3号）.docx,.docx,172960,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:2456079523,project_catalog_or_price,data_ingestion,no,raw_registered,
A000104,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2025年/青医保局发2025 3号/青海省医疗保障局关于调整护理类等医疗服务价格项目的通知（青医保局发〔2025〕3号）.pdf,青海省医疗保障局关于调整护理类等医疗服务价格项目的通知（青医保局发〔2025〕3号）.pdf,.pdf,599713,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:4127737548,project_catalog_or_price,data_ingestion,no,raw_registered,
A000105,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2025年/青医保局发2025 3号/发文附件/,发文附件,,0,0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04,directory,asset_manifest,no,raw_registered,
A000106,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2025年/青医保局发2025 3号/发文附件/381项修订公示(5)(1).xlsnew.xlsx格式.xlsx,381项修订公示(5)(1).xlsnew.xlsx格式.xlsx,.xlsx,4285871,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:4032257466,project_catalog_or_price,data_ingestion,no,raw_registered,
A000107,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2025年/青医保局发2025 3号/发文附件/附件1护理类医疗服务价格项目及医保支付类别调整明细表.xls,附件1护理类医疗服务价格项目及医保支付类别调整明细表.xls,.xls,3206656,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:1276253027,project_catalog_or_price,data_ingestion,no,raw_registered,
A000108,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2025年/青医保局发2025 3号/发文附件/附件2临床量表类医疗服务价格项目及医保支付类别调整明细表.xls,附件2临床量表类医疗服务价格项目及医保支付类别调整明细表.xls,.xls,76288,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:4102334808,project_catalog_or_price,data_ingestion,no,raw_registered,
A000109,政策文件（本省）.zip,政策文件（本省）/价格招采处/医疗服务价格/2025年/青医保局发2025 3号/发文附件/附件3中医针法类医疗服务价格项目及医保支付类别调整明细表.xls,附件3中医针法类医疗服务价格项目及医保支付类别调整明细表.xls,.xls,3207168,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:3218558552,project_catalog_or_price,data_ingestion,no,raw_registered,
